Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
167,SUNY Binghamton University,2.6,Phd,Los Angeles,M,N/A,1,0,4,Senior SWE,6/16,6/20,ML Engineer,7/18,11/18,Data scientist,8/10,8/12,8.63,0
168,Colgate University,1.2,Masters,Providence,M,N/A,1,0,2,Junior SWE,1/10,1/14,Lawyer,10/23,11/23,Chef,7/18,8/18,1.58,0
169,Colgate University,3.7,Bachelors,Los Angeles,N/A,0,1,1,4,ML Engineer,4/19,7/19,N/A,N/A,N/A,N/A,N/A,N/A,9.92,0
170,Colgate University,2.1,Bachelors,Chicago,F,1,0,N/A,3,Senior SWE,9/16,9/19,Data scientist,6/15,8/15,Bus Driver,5/10,5/15,7.77,0
171,SUNY New Paltz,2.3,Masters,Washington D.C.,M,N/A,0,1,4,Chef,1/17,1/22,Junior SWE,4/16,4/21,Data scientist,6/21,11/21,7.7,1
172,Columbia University,1.2,Bachelors,Boston,N/A,1,1,1,4,Chef,9/20,9/21,Chef,10/18,10/21,Lawyer,9/17,9/21,7.04,0
173,Bentley University,1.9,Masters,Detroit,F,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.64,0
174,Columbia University,3.1,Masters,Washington D.C.,N/A,1,1,0,4,Chef,1/22,10/22,Junior SWE,1/15,1/22,ML Engineer,3/11,3/16,3.76,0
175,Brown University,1.4,Phd,Detroit,M,0,1,N/A,2,Data scientist,3/10,3/12,Bus Driver,1/23,3/23,ML Engineer,4/19,4/22,6.2,0
176,Columbia University,2.1,Bachelors,Detroit,F,0,0,N/A,1,Data scientist,3/15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,0
177,Providence College,3.8,Bachelors,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.51,0
178,SUNY New Paltz,2.9,Phd,Miami,M,0,1,0,0,Chef,3/20,8/20,Chef,5/20,5/21,Chef,5/13,5/21,1.01,1
179,Brown University,3.7,Phd,Chicago,N/A,0,0,1,4,Data scientist,4/15,4/17,ML Engineer,8/10,8/14,Chef,11/18,12/18,7.3,0
180,Colgate University,3.5,Phd,Los Angeles,F,0,1,1,2,Data scientist,9/20,9/22,ML Engineer,11/16,11/20,N/A,N/A,N/A,0.5,0
181,Columbia University,3.4,Phd,Miami,M,N/A,0,0,4,ML Engineer,8/18,8/22,Bus Driver,10/10,10/11,N/A,N/A,N/A,8.36,0
182,Brown University,2.3,Masters,Boston,F,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.06,1
183,SUNY Binghamton University,3.0,Phd,Chicago,M,0,1,0,4,Data scientist,7/23,8/23,N/A,N/A,N/A,N/A,N/A,N/A,2.62,1
184,Providence College,1.2,Masters,Chicago,F,1,0,N/A,4,Lawyer,6/12,6/20,ML Engineer,10/15,10/17,Bus Driver,1/23,4/23,7.43,0
185,Columbia University,1.4,Bachelors,Los Angeles,F,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.94,0
186,Bentley University,1.9,Phd,Providence,N/A,1,0,1,0,ML Engineer,3/19,3/22,Lawyer,9/14,9/16,Lawyer,7/23,10/23,4.6,0
187,SUNY Binghamton University,1.9,Bachelors,New York City,M,0,0,0,2,Data scientist,9/22,10/22,Senior SWE,3/17,3/18,Bus Driver,7/19,11/19,4.79,0
188,Colgate University,3.1,Masters,New York City,F,0,1,1,0,Senior SWE,11/10,11/16,Junior SWE,12/19,1/20,N/A,N/A,N/A,0.5,1
189,Providence College,2.8,Phd,New York City,N/A,N/A,1,1,2,Chef,7/16,7/22,N/A,N/A,N/A,N/A,N/A,N/A,9.71,0
190,Colgate University,1.4,Masters,Washington D.C.,F,N/A,1,0,3,Bus Driver,6/10,6/14,Lawyer,1/13,6/13,Chef,3/16,3/21,9.62,1
191,Bentley University,1.5,Masters,Chicago,F,0,1,1,2,ML Engineer,12/17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.97,0
192,Columbia University,4.0,Bachelors,Los Angeles,N/A,0,1,0,3,Lawyer,4/23,10/23,Lawyer,10/14,11/14,ML Engineer,8/22,9/22,1.17,0
193,SUNY Binghamton University,2.3,Bachelors,Washington D.C.,M,1,1,N/A,2,Chef,2/11,2/14,Chef,11/10,11/18,Senior SWE,6/21,11/21,7.2,1
194,Rhode Island School of Design,3.9,Phd,Boston,N/A,0,0,1,0,Junior SWE,1/19,1/20,Junior SWE,11/11,11/22,Bus Driver,9/21,11/21,3.6,0
195,Columbia University,3.6,Phd,Detroit,F,0,1,1,1,Lawyer,10/18,10/22,ML Engineer,5/14,5/16,Data scientist,11/19,11/20,8.9,0
196,Bentley University,2.0,Masters,Providence,M,1,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.36,1
197,Brown University,3.1,Phd,Miami,M,N/A,1,1,2,Data scientist,4/21,4/22,Lawyer,1/12,1/22,Lawyer,6/11,6/17,2.8,1
198,Columbia University,2.2,Bachelors,Providence,M,N/A,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.65,0
199,Brown University,3.6,Bachelors,Boston,N/A,1,1,0,1,Chef,6/20,9/20,ML Engineer,12/20,12/21,Lawyer,2/17,2/20,6.03,0
200,Brown University,1.3,Masters,Detroit,M,1,1,N/A,0,Senior SWE,2/19,2/21,Data scientist,2/10,2/19,Bus Driver,4/19,4/20,2.34,1
201,Colgate University,2.5,Phd,Washington D.C.,F,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0
202,Rhode Island School of Design,1.8,Masters,Detroit,F,1,1,0,4,Senior SWE,11/23,N/A,Data scientist,6/17,6/21,Junior SWE,9/22,10/22,9.6,0
203,Columbia University,2.2,Bachelors,Chicago,M,N/A,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.99,1
204,Brown University,3.2,Masters,Chicago,M,0,1,N/A,2,Junior SWE,7/15,7/21,Senior SWE,5/10,5/20,Lawyer,7/23,8/23,0.04,1
205,Brown University,2.7,Phd,Boston,M,0,1,0,2,ML Engineer,4/16,4/17,Junior SWE,7/15,7/21,Chef,8/18,8/19,4.1,1
206,Bentley University,1.6,Phd,Miami,N/A,N/A,0,N/A,4,Chef,8/18,8/22,ML Engineer,10/18,12/18,Bus Driver,11/13,11/21,6.22,0
207,Bentley University,4.0,Bachelors,New York City,M,0,0,1,3,Chef,6/23,8/23,Chef,2/16,2/21,Junior SWE,9/20,9/21,4.18,0
208,Columbia University,2.0,Bachelors,Chicago,N/A,N/A,0,N/A,0,ML Engineer,7/15,7/22,Chef,7/16,7/21,Senior SWE,10/18,10/19,9.19,0
209,SUNY Binghamton University,4.0,Phd,New York City,M,1,1,0,4,Bus Driver,4/20,4/22,Junior SWE,1/22,3/22,Lawyer,11/22,12/22,4.99,1
210,Rhode Island School of Design,3.3,Masters,Boston,N/A,N/A,1,N/A,4,Junior SWE,8/23,9/23,Junior SWE,8/12,8/21,Data scientist,1/12,1/14,0.1,0
211,Brown University,2.6,Bachelors,Detroit,M,1,1,1,4,Lawyer,5/19,5/21,Senior SWE,6/14,6/20,Bus Driver,3/14,3/16,1.83,1
212,SUNY New Paltz,3.4,Phd,New York City,M,N/A,0,N/A,4,Chef,5/11,5/13,Junior SWE,7/17,7/21,Data scientist,3/12,3/15,0.71,0
213,Rhode Island School of Design,2.9,Phd,Los Angeles,M,0,1,N/A,0,Lawyer,9/19,9/21,N/A,N/A,N/A,N/A,N/A,N/A,3.77,1
214,Colgate University,1.6,Bachelors,Providence,N/A,0,0,N/A,1,Chef,12/18,N/A,Bus Driver,6/16,6/20,Senior SWE,9/19,12/19,5.99,0
215,Colgate University,2.9,Masters,New York City,N/A,1,0,1,1,Junior SWE,8/14,8/15,Data scientist,12/19,12/22,ML Engineer,7/17,7/18,9.36,0
216,Colgate University,2.0,Phd,Chicago,M,0,1,0,2,Junior SWE,7/22,11/22,Bus Driver,11/21,11/22,Senior SWE,11/13,11/16,5.75,0
217,Providence College,2.6,Phd,Boston,N/A,0,0,1,0,Lawyer,2/21,N/A,Lawyer,9/20,9/22,N/A,N/A,N/A,1.31,0
218,SUNY Binghamton University,1.7,Bachelors,Providence,F,0,0,1,1,Chef,12/23,1/24,ML Engineer,5/21,5/22,N/A,N/A,N/A,4.5,0
219,Brown University,3.0,Phd,Washington D.C.,M,0,1,N/A,0,Senior SWE,4/15,4/17,ML Engineer,7/19,7/22,N/A,N/A,N/A,8.98,0
220,Providence College,3.4,Phd,Boston,F,0,1,1,1,Bus Driver,2/19,6/19,Senior SWE,5/13,5/22,Junior SWE,8/19,8/20,3.13,0
221,Colgate University,3.2,Bachelors,Miami,N/A,N/A,0,1,0,ML Engineer,9/10,9/11,Chef,6/20,6/22,ML Engineer,5/20,6/20,3.21,0
222,SUNY New Paltz,1.2,Phd,New York City,N/A,1,0,1,2,ML Engineer,12/17,12/20,Chef,12/17,1/18,N/A,N/A,N/A,7.63,0
223,Columbia University,2.1,Phd,Washington D.C.,M,1,0,1,4,Senior SWE,6/12,6/20,ML Engineer,1/13,1/19,Lawyer,5/15,5/19,9.05,0
224,SUNY Binghamton University,3.9,Bachelors,Providence,M,1,1,1,1,Bus Driver,1/14,6/14,Junior SWE,7/10,7/19,Data scientist,10/21,10/22,3.32,1
225,Colgate University,1.8,Bachelors,Detroit,F,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,0
226,SUNY New Paltz,1.6,Phd,Detroit,N/A,1,0,N/A,4,Data scientist,10/19,12/19,ML Engineer,6/20,6/22,Lawyer,12/20,1/21,5.5,0
227,Rhode Island School of Design,1.8,Bachelors,Boston,N/A,0,0,1,1,Data scientist,9/10,9/14,Lawyer,2/13,2/15,Senior SWE,6/19,10/19,8.44,0
228,Brown University,1.3,Masters,Miami,F,1,1,0,0,Data scientist,6/11,6/20,ML Engineer,12/18,12/22,Bus Driver,6/16,7/16,1.48,0
229,Brown University,3.2,Bachelors,New York City,M,N/A,0,0,2,Junior SWE,4/18,N/A,Junior SWE,9/22,12/22,Bus Driver,10/11,10/16,9.04,0
230,Rhode Island School of Design,3.5,Bachelors,Chicago,M,0,0,1,2,Bus Driver,2/16,2/21,Lawyer,12/17,12/22,Senior SWE,9/17,9/21,4.83,1
231,Columbia University,3.3,Bachelors,Washington D.C.,F,1,0,0,1,Bus Driver,6/14,6/18,Data scientist,3/12,3/22,ML Engineer,2/17,2/21,2.96,1
232,SUNY New Paltz,3.3,Phd,Chicago,F,1,1,1,3,Senior SWE,2/14,2/19,Data scientist,3/11,3/17,N/A,N/A,N/A,3.03,0
233,Rhode Island School of Design,3.3,Phd,Boston,N/A,1,1,N/A,1,Junior SWE,10/17,N/A,ML Engineer,7/17,7/22,N/A,N/A,N/A,4.89,0
234,SUNY New Paltz,3.5,Bachelors,New York City,F,1,1,N/A,0,Chef,2/21,2/22,Data scientist,1/16,1/22,Lawyer,2/14,2/19,2.18,1
235,SUNY Binghamton University,2.3,Phd,Detroit,F,0,1,N/A,4,Bus Driver,11/14,11/17,N/A,N/A,N/A,N/A,N/A,N/A,8.56,0
236,Brown University,1.8,Bachelors,Los Angeles,M,1,0,N/A,1,Lawyer,7/22,N/A,Chef,7/12,7/18,ML Engineer,1/12,12/12,5.19,0
237,Bentley University,1.2,Phd,Chicago,F,N/A,1,N/A,4,Lawyer,6/19,6/21,Chef,1/18,1/19,Junior SWE,12/21,12/22,2.55,0
238,Brown University,1.8,Masters,Chicago,F,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.08,0
239,Colgate University,2.2,Masters,Boston,N/A,N/A,0,N/A,1,Senior SWE,11/23,12/23,Bus Driver,7/17,7/21,Chef,8/12,8/15,6.25,0
240,Bentley University,1.6,Phd,Boston,F,1,0,1,3,Junior SWE,5/12,5/22,Bus Driver,1/21,1/22,Data scientist,3/10,3/11,3.94,0
241,Providence College,1.4,Masters,New York City,F,N/A,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.43,0
242,Colgate University,3.1,Bachelors,Miami,M,1,1,N/A,1,Chef,6/18,6/21,Chef,3/23,5/23,Junior SWE,9/19,9/20,8.02,0
243,Colgate University,1.6,Phd,Boston,M,1,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.67,1
244,Columbia University,2.2,Phd,Detroit,M,0,0,N/A,0,Data scientist,7/22,9/22,Senior SWE,1/23,8/23,Junior SWE,4/14,4/21,6.75,0
245,SUNY New Paltz,3.5,Masters,Miami,N/A,N/A,1,N/A,0,Chef,4/16,N/A,Chef,7/19,7/20,Senior SWE,6/17,6/21,0.22,0
246,Colgate University,3.4,Bachelors,Miami,N/A,N/A,1,1,3,Bus Driver,10/16,N/A,Junior SWE,4/20,4/21,Data scientist,1/14,1/17,6.99,0
247,SUNY New Paltz,2.5,Phd,Chicago,N/A,N/A,0,0,3,Lawyer,4/20,4/22,Chef,2/16,2/20,Data scientist,4/14,4/21,4.48,0
248,Providence College,3.9,Bachelors,New York City,N/A,1,0,1,0,Junior SWE,6/17,8/17,Bus Driver,5/23,7/23,Senior SWE,7/20,7/21,3.98,0
249,Columbia University,2.9,Bachelors,Providence,M,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.07,1
250,Bentley University,3.7,Masters,Washington D.C.,F,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.25,1
251,Colgate University,1.6,Phd,Boston,N/A,1,1,0,1,Data scientist,1/11,N/A,Lawyer,9/12,9/18,ML Engineer,11/12,11/20,3.45,0
252,Providence College,2.6,Bachelors,Chicago,M,0,0,0,2,Chef,4/22,N/A,ML Engineer,6/16,6/17,Junior SWE,1/19,1/21,8.04,0
253,Rhode Island School of Design,3.6,Masters,Providence,M,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1
254,Bentley University,3.7,Masters,New York City,N/A,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.92,0
255,Columbia University,1.8,Bachelors,Miami,N/A,N/A,0,N/A,1,Lawyer,1/20,5/20,N/A,N/A,N/A,N/A,N/A,N/A,9.39,0
256,Bentley University,1.8,Bachelors,Miami,F,N/A,0,N/A,2,ML Engineer,11/18,11/21,Bus Driver,6/23,9/23,ML Engineer,10/20,10/22,0.92,0
257,Columbia University,3.2,Bachelors,Washington D.C.,N/A,N/A,1,0,1,Junior SWE,5/21,7/21,Senior SWE,11/13,11/20,ML Engineer,10/10,10/20,2.45,0
258,SUNY New Paltz,3.1,Phd,New York City,N/A,1,1,1,0,ML Engineer,8/13,8/14,Data scientist,7/12,7/22,ML Engineer,12/11,12/18,7.72,0
259,Providence College,2.1,Phd,Washington D.C.,N/A,0,1,0,1,Junior SWE,4/21,N/A,Chef,7/17,7/19,Data scientist,6/20,7/20,8.82,0
260,Columbia University,3.8,Phd,Washington D.C.,M,N/A,0,N/A,2,ML Engineer,2/21,2/22,Bus Driver,12/13,12/20,Data scientist,11/16,11/22,2.05,0
261,SUNY New Paltz,2.2,Masters,Boston,N/A,N/A,1,N/A,1,Data scientist,7/12,7/18,Senior SWE,10/12,12/12,Chef,6/16,6/22,0.8,0
262,Rhode Island School of Design,3.1,Bachelors,Boston,M,N/A,1,1,2,Data scientist,1/21,1/22,Bus Driver,10/21,11/21,ML Engineer,1/15,1/17,1.22,0
263,Rhode Island School of Design,2.5,Masters,Boston,N/A,N/A,1,0,3,Chef,7/17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.27,0
264,SUNY New Paltz,2.1,Masters,Miami,N/A,0,0,0,2,ML Engineer,4/17,4/19,ML Engineer,8/19,8/21,ML Engineer,5/14,5/16,2.82,0
265,SUNY Binghamton University,3.0,Bachelors,Los Angeles,M,0,0,N/A,1,Chef,11/19,12/19,Junior SWE,4/22,5/22,Bus Driver,12/10,12/19,9.06,0
266,Providence College,3.8,Masters,Providence,N/A,1,1,0,1,ML Engineer,5/13,5/22,Junior SWE,6/11,6/20,Lawyer,2/18,2/22,2.67,0
267,Colgate University,3.1,Bachelors,Chicago,N/A,0,0,1,1,ML Engineer,10/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A,6.34,0
268,SUNY New Paltz,2.4,Phd,Los Angeles,N/A,N/A,1,0,4,Data scientist,9/14,9/19,Lawyer,2/18,2/20,Junior SWE,4/17,10/17,2.48,0
269,SUNY Binghamton University,3.6,Bachelors,Los Angeles,N/A,1,1,N/A,4,Lawyer,1/23,11/23,Senior SWE,3/15,3/22,Senior SWE,3/16,3/18,1.9,0
270,Bentley University,1.3,Bachelors,Boston,M,N/A,1,N/A,1,Bus Driver,1/11,1/20,Lawyer,2/20,2/21,Junior SWE,11/16,11/17,3.46,0
271,Rhode Island School of Design,2.2,Masters,Boston,M,N/A,1,0,4,ML Engineer,8/13,8/15,Bus Driver,5/18,5/19,Lawyer,8/18,8/19,4.93,1
272,Bentley University,3.9,Masters,Chicago,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0
273,Providence College,2.4,Phd,Providence,M,1,1,1,0,Junior SWE,10/12,10/21,Junior SWE,1/11,1/15,N/A,N/A,N/A,6.89,1
274,Providence College,3.7,Bachelors,Detroit,N/A,N/A,0,N/A,2,Data scientist,8/20,9/20,Senior SWE,5/19,5/20,Junior SWE,5/16,5/19,8.01,0
275,Columbia University,2.6,Bachelors,Boston,M,1,0,0,4,Junior SWE,8/14,9/14,Senior SWE,1/21,3/21,Junior SWE,4/17,4/22,9.96,0
276,Bentley University,2.3,Bachelors,Washington D.C.,F,N/A,0,0,3,Junior SWE,1/23,N/A,ML Engineer,11/15,11/17,Senior SWE,3/23,5/23,4.18,0
277,SUNY New Paltz,3.8,Phd,Chicago,M,N/A,0,N/A,0,ML Engineer,2/19,11/19,Bus Driver,11/19,12/19,Junior SWE,6/22,7/22,1.09,1
278,Bentley University,2.7,Masters,Boston,F,1,1,1,4,ML Engineer,8/15,11/15,ML Engineer,2/14,9/14,Bus Driver,11/19,11/22,5.34,0
279,SUNY Binghamton University,1.2,Bachelors,Washington D.C.,F,N/A,1,0,4,Chef,10/20,12/20,Junior SWE,10/16,10/17,Bus Driver,6/16,6/17,9.74,0
280,Bentley University,4.0,Bachelors,New York City,F,1,0,1,1,Chef,9/22,11/22,Senior SWE,8/22,10/22,Junior SWE,10/22,11/22,4.43,0
281,Rhode Island School of Design,3.9,Masters,Chicago,M,0,0,0,2,Senior SWE,5/15,5/16,Lawyer,6/12,11/12,Bus Driver,6/17,6/20,3.6,0
282,Colgate University,2.0,Masters,Providence,N/A,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.96,0
283,Brown University,1.9,Phd,Providence,M,1,1,0,4,Lawyer,2/21,2/22,Lawyer,10/18,10/22,ML Engineer,4/17,4/20,1.44,0
284,Rhode Island School of Design,3.9,Phd,Detroit,F,1,0,0,4,Bus Driver,11/15,N/A,Senior SWE,7/22,11/22,N/A,N/A,N/A,1.33,0
285,Brown University,3.6,Bachelors,Miami,N/A,1,1,0,2,Chef,8/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A,9.47,0
286,Brown University,1.9,Bachelors,Boston,M,0,0,0,2,Data scientist,7/17,7/20,Data scientist,7/16,7/21,Bus Driver,12/18,12/21,7.77,1
287,Colgate University,3.5,Masters,New York City,N/A,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.56,0
288,SUNY Binghamton University,1.8,Bachelors,Los Angeles,M,N/A,0,0,3,Bus Driver,12/23,1/24,Data scientist,11/11,11/19,Bus Driver,7/11,7/18,6.6,0
289,Colgate University,2.1,Phd,New York City,M,1,0,1,1,ML Engineer,1/21,1/22,Bus Driver,7/17,7/19,Chef,2/18,2/22,1.21,0
290,Rhode Island School of Design,1.2,Bachelors,New York City,F,N/A,0,0,3,Bus Driver,4/16,N/A,Chef,11/16,11/22,Chef,3/11,8/11,1.41,0
291,Brown University,1.4,Masters,Los Angeles,M,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.99,1
292,Rhode Island School of Design,3.2,Bachelors,Miami,F,N/A,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.92,1
293,Providence College,2.5,Masters,Chicago,F,0,1,0,3,Bus Driver,5/12,5/16,Chef,7/23,9/23,Chef,9/20,9/21,6.37,0
294,Columbia University,1.9,Masters,Washington D.C.,M,1,0,0,2,Senior SWE,9/14,9/20,Senior SWE,2/19,9/19,Data scientist,9/11,9/15,5.89,0
295,Columbia University,1.7,Phd,Boston,N/A,N/A,0,N/A,4,Senior SWE,5/11,5/13,Lawyer,4/17,4/18,Senior SWE,9/13,9/14,4.46,0
296,Bentley University,1.8,Bachelors,New York City,F,N/A,1,1,3,Lawyer,4/20,4/21,Senior SWE,4/22,6/22,Junior SWE,2/13,2/21,1.64,0
297,Providence College,1.7,Phd,Boston,F,1,0,1,2,Data scientist,8/11,8/21,N/A,N/A,N/A,N/A,N/A,N/A,4.61,0
298,Brown University,2.6,Masters,Washington D.C.,N/A,N/A,0,N/A,4,Bus Driver,4/10,4/14,Chef,5/20,5/22,N/A,N/A,N/A,3.54,0
299,Providence College,1.3,Masters,Detroit,M,1,0,1,0,ML Engineer,11/15,N/A,ML Engineer,3/13,3/14,Junior SWE,1/13,1/16,5.01,0
300,Brown University,1.2,Bachelors,Boston,M,1,1,N/A,1,ML Engineer,3/11,3/20,Data scientist,10/12,10/21,Bus Driver,6/22,9/22,7.45,1
301,Brown University,3.2,Bachelors,Chicago,M,1,1,N/A,4,Lawyer,6/23,N/A,Chef,1/19,3/19,Junior SWE,11/12,11/22,9.19,0
302,SUNY New Paltz,3.9,Bachelors,Providence,N/A,N/A,0,0,0,Chef,3/22,11/22,Data scientist,11/20,12/20,Chef,12/17,1/18,7.01,0
303,Colgate University,3.0,Bachelors,Los Angeles,M,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.17,0
304,Brown University,1.7,Phd,Chicago,M,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.67,0
305,Providence College,2.5,Masters,Chicago,N/A,N/A,1,0,0,Junior SWE,3/16,3/18,Lawyer,4/21,7/21,Bus Driver,7/20,8/20,3.43,0
306,SUNY Binghamton University,2.2,Phd,Washington D.C.,N/A,1,0,N/A,1,Junior SWE,8/18,8/21,Senior SWE,6/21,9/21,Bus Driver,10/22,12/22,4.37,0
307,SUNY Binghamton University,1.3,Phd,Miami,F,N/A,1,1,0,Chef,6/15,6/17,Bus Driver,11/15,11/16,Bus Driver,12/11,12/14,7.57,0
308,Brown University,2.6,Masters,New York City,N/A,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.38,0
309,Bentley University,1.7,Bachelors,Providence,F,0,1,N/A,1,Junior SWE,11/22,12/22,Lawyer,12/22,1/23,Junior SWE,3/12,3/20,0.09,0
310,Bentley University,2.1,Phd,Boston,N/A,N/A,1,0,4,Senior SWE,1/21,1/22,N/A,N/A,N/A,N/A,N/A,N/A,3.06,0
311,Colgate University,3.3,Bachelors,Providence,M,1,1,0,2,Senior SWE,4/23,10/23,Lawyer,12/12,1/13,Bus Driver,4/10,4/16,3.95,0
312,Colgate University,2.9,Masters,Detroit,F,N/A,1,N/A,4,Senior SWE,4/13,10/13,Senior SWE,9/21,9/22,Bus Driver,11/11,12/11,0.65,0
313,Colgate University,4.0,Masters,Boston,F,0,1,1,4,Bus Driver,2/12,2/18,Senior SWE,4/14,4/21,ML Engineer,2/11,2/19,1.58,0
314,Columbia University,3.9,Bachelors,Miami,N/A,0,1,0,4,ML Engineer,12/16,12/21,N/A,N/A,N/A,N/A,N/A,N/A,2.35,0
315,Rhode Island School of Design,2.2,Phd,Washington D.C.,M,1,0,0,1,Lawyer,7/19,7/21,Junior SWE,10/22,12/22,Senior SWE,9/22,11/22,1.85,1
316,SUNY New Paltz,2.2,Masters,Providence,F,0,1,1,0,ML Engineer,7/14,7/18,Bus Driver,9/21,9/22,Junior SWE,1/22,12/22,7.78,1
317,Brown University,2.2,Bachelors,Los Angeles,N/A,N/A,1,0,0,Data scientist,8/20,8/21,Bus Driver,6/20,6/22,Junior SWE,12/20,12/21,6.74,0
318,SUNY Binghamton University,1.5,Bachelors,Los Angeles,N/A,1,1,0,1,Senior SWE,1/17,1/22,Chef,8/22,10/22,N/A,N/A,N/A,9.17,0
319,Columbia University,2.1,Phd,Providence,F,0,0,N/A,2,Junior SWE,2/12,2/18,Bus Driver,9/14,9/16,N/A,N/A,N/A,1.4,1
320,Columbia University,3.1,Bachelors,New York City,N/A,N/A,1,1,2,Senior SWE,2/18,2/21,Senior SWE,11/18,11/19,Bus Driver,6/19,6/20,9.89,0
321,Colgate University,3.2,Phd,Chicago,F,1,1,0,2,Bus Driver,12/20,12/22,ML Engineer,8/11,11/11,Lawyer,12/17,12/22,6.4,0
322,Columbia University,1.8,Masters,New York City,M,0,1,N/A,0,Data scientist,8/12,8/14,Junior SWE,2/10,8/10,Lawyer,4/15,4/16,4.89,0
323,Colgate University,2.2,Bachelors,Chicago,M,0,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.49,0
324,Columbia University,2.4,Masters,Washington D.C.,M,N/A,1,N/A,4,ML Engineer,8/10,8/12,Junior SWE,2/20,2/22,N/A,N/A,N/A,3.16,0
325,Brown University,3.0,Bachelors,New York City,F,0,1,N/A,0,ML Engineer,2/21,4/21,ML Engineer,12/14,12/21,Senior SWE,4/14,4/19,4.75,0
326,Rhode Island School of Design,2.1,Phd,Boston,F,1,0,N/A,1,Lawyer,4/23,9/23,Junior SWE,9/12,9/17,Chef,12/12,12/14,3.51,0
327,Columbia University,1.3,Bachelors,Detroit,F,0,1,1,1,Data scientist,10/16,10/18,Bus Driver,6/12,6/18,Data scientist,9/19,9/22,0.94,0
328,SUNY Binghamton University,3.6,Masters,Detroit,M,N/A,1,N/A,0,Chef,6/10,6/11,Bus Driver,1/23,5/23,N/A,N/A,N/A,1.21,1
329,SUNY Binghamton University,4.0,Masters,Chicago,F,1,1,1,3,ML Engineer,8/11,8/21,ML Engineer,6/23,12/23,Senior SWE,8/22,11/22,4.23,0
330,Providence College,3.0,Bachelors,Chicago,M,0,1,N/A,1,Bus Driver,7/22,8/22,Chef,11/18,12/18,N/A,N/A,N/A,4.69,0
331,Brown University,2.3,Masters,Chicago,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.61,0
332,SUNY Binghamton University,1.6,Bachelors,New York City,F,N/A,0,1,1,Senior SWE,9/19,9/20,Lawyer,2/14,2/22,Junior SWE,2/15,12/15,7.56,1
333,SUNY Binghamton University,1.6,Masters,New York City,N/A,N/A,0,0,1,Junior SWE,3/12,3/21,Bus Driver,10/11,10/22,N/A,N/A,N/A,9.63,0
334,Colgate University,2.3,Masters,Washington D.C.,N/A,0,1,N/A,2,Lawyer,3/20,3/22,Chef,9/20,9/22,Lawyer,6/15,6/22,5.86,0
