Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
168,SUNY New Paltz,3.6,Bachelors,Providence,N/A,1,1,N/A,2,ML Engineer,3/11,3/15,Chef,9/12,9/21,N/A,N/A,N/A,7.08,0
169,Rhode Island School of Design,1.2,Bachelors,Miami,F,N/A,1,1,1,Lawyer,2/12,2/17,Chef,12/18,12/21,Chef,3/14,3/21,7.9,1
170,Bentley University,4.0,Masters,Washington D.C.,N/A,0,0,0,3,Chef,5/19,5/20,ML Engineer,10/12,10/19,N/A,N/A,N/A,5.16,0
171,Columbia University,2.9,Masters,Chicago,M,N/A,1,N/A,4,Junior SWE,2/14,2/17,Senior SWE,1/23,6/23,Lawyer,2/10,2/20,7.07,0
172,SUNY New Paltz,1.7,Phd,Providence,F,1,0,1,3,Senior SWE,12/12,12/17,N/A,N/A,N/A,N/A,N/A,N/A,6.06,1
173,Columbia University,1.3,Masters,New York City,F,N/A,1,0,1,Data scientist,6/21,8/21,Bus Driver,6/21,9/21,N/A,N/A,N/A,3.2,0
174,Bentley University,1.7,Bachelors,Washington D.C.,M,N/A,1,1,0,Lawyer,4/23,7/23,Data scientist,9/17,9/19,Lawyer,8/18,8/19,4.67,0
175,Colgate University,3.1,Phd,New York City,M,0,0,N/A,3,Junior SWE,2/13,2/22,ML Engineer,6/14,6/15,Chef,12/21,1/22,0.44,1
176,SUNY Binghamton University,2.1,Phd,Los Angeles,M,1,1,1,3,Senior SWE,4/19,9/19,Bus Driver,5/20,7/20,Chef,9/16,9/19,8.27,0
177,Brown University,2.7,Bachelors,Chicago,N/A,1,1,N/A,0,Lawyer,5/17,5/19,N/A,N/A,N/A,N/A,N/A,N/A,1.51,0
178,Providence College,3.2,Bachelors,Providence,M,1,0,1,3,ML Engineer,9/19,9/22,Chef,2/20,2/21,Lawyer,8/14,10/14,1.41,0
179,SUNY Binghamton University,3.4,Phd,New York City,N/A,1,0,N/A,3,Data scientist,7/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.27,0
180,Providence College,2.2,Masters,Washington D.C.,F,1,1,0,0,Senior SWE,2/16,8/16,Junior SWE,12/18,12/19,Lawyer,2/15,2/22,7.85,1
181,SUNY Binghamton University,2.5,Masters,New York City,N/A,1,0,N/A,3,Chef,8/14,8/16,Chef,3/23,10/23,ML Engineer,2/15,2/18,8.76,0
182,SUNY New Paltz,2.8,Phd,Chicago,F,1,1,N/A,4,Chef,8/10,8/14,Lawyer,4/19,4/22,N/A,N/A,N/A,0.47,0
183,Bentley University,1.4,Phd,Detroit,F,0,0,0,2,Lawyer,1/21,9/21,Chef,8/20,11/20,ML Engineer,1/12,1/19,5.6,0
184,SUNY Binghamton University,2.7,Bachelors,Chicago,F,N/A,1,1,3,Data scientist,2/14,N/A,Lawyer,6/11,6/17,Data scientist,12/16,12/22,7.49,1
185,Bentley University,3.2,Phd,Providence,F,1,0,0,3,Chef,11/18,12/18,Senior SWE,11/18,11/19,ML Engineer,8/20,11/20,6.17,0
186,SUNY Binghamton University,2.2,Bachelors,Los Angeles,M,1,1,0,0,Chef,1/11,1/12,Bus Driver,9/23,12/23,N/A,N/A,N/A,8.8,0
187,Rhode Island School of Design,4.0,Phd,Boston,F,N/A,1,0,4,Senior SWE,8/12,8/20,N/A,N/A,N/A,N/A,N/A,N/A,7.8,0
188,Rhode Island School of Design,2.9,Phd,Miami,M,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.55,1
189,Rhode Island School of Design,1.2,Bachelors,New York City,N/A,N/A,1,1,4,Senior SWE,2/11,2/18,Junior SWE,1/10,1/17,Chef,1/22,9/22,3.42,0
190,Colgate University,2.0,Bachelors,Detroit,N/A,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.57,0
191,Rhode Island School of Design,2.0,Phd,New York City,F,0,1,N/A,4,Senior SWE,3/20,3/21,Junior SWE,4/17,4/20,Junior SWE,4/15,4/19,3.06,0
192,Rhode Island School of Design,2.3,Phd,Boston,N/A,N/A,1,0,4,Junior SWE,5/13,5/21,Chef,8/15,8/19,ML Engineer,1/20,1/21,4.61,0
193,Columbia University,2.1,Masters,New York City,M,N/A,1,0,0,Junior SWE,3/12,3/17,Data scientist,11/20,11/22,Senior SWE,1/22,8/22,7.35,1
194,Colgate University,1.5,Masters,Boston,M,N/A,1,N/A,4,Lawyer,12/11,12/19,N/A,N/A,N/A,N/A,N/A,N/A,8.88,1
195,Columbia University,2.2,Masters,New York City,N/A,N/A,0,1,1,Lawyer,4/18,4/22,Data scientist,5/15,5/20,Lawyer,8/21,8/22,2.2,0
196,Rhode Island School of Design,1.7,Bachelors,Washington D.C.,F,1,1,0,3,Lawyer,6/10,9/10,N/A,N/A,N/A,N/A,N/A,N/A,5.48,0
197,Bentley University,1.6,Phd,Washington D.C.,M,0,0,0,2,ML Engineer,5/11,N/A,ML Engineer,6/20,11/20,Junior SWE,5/16,8/16,8.66,0
198,Providence College,2.9,Masters,Miami,F,N/A,0,N/A,2,Junior SWE,6/20,6/22,Junior SWE,7/20,7/21,Lawyer,6/13,6/18,3.57,0
199,Colgate University,2.9,Phd,Chicago,F,N/A,0,1,4,Data scientist,2/16,2/22,Junior SWE,11/20,12/20,Chef,2/18,3/18,7.08,0
200,Columbia University,1.9,Bachelors,Boston,M,N/A,0,1,4,Bus Driver,6/19,11/19,Chef,8/14,8/16,Senior SWE,8/12,8/16,9.67,0
201,Rhode Island School of Design,2.0,Masters,Los Angeles,M,1,0,1,1,Data scientist,3/19,3/20,Data scientist,12/22,1/23,Data scientist,6/23,9/23,3.14,1
202,Providence College,2.6,Masters,Detroit,N/A,N/A,1,0,2,Data scientist,1/11,1/20,Junior SWE,12/14,12/22,Lawyer,12/19,1/20,9.03,0
203,Rhode Island School of Design,1.3,Bachelors,Los Angeles,N/A,0,0,1,2,Junior SWE,7/21,N/A,Senior SWE,8/19,10/19,Lawyer,12/14,12/15,7.59,0
204,SUNY New Paltz,3.6,Bachelors,Detroit,N/A,N/A,0,1,4,Data scientist,8/20,8/22,Junior SWE,9/12,9/20,Senior SWE,6/19,6/22,4.71,0
205,Providence College,3.5,Masters,Chicago,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.59,1
206,Brown University,1.2,Masters,Los Angeles,F,1,1,0,2,Senior SWE,2/17,2/20,N/A,N/A,N/A,N/A,N/A,N/A,5.59,0
207,Rhode Island School of Design,3.9,Phd,Los Angeles,F,1,1,N/A,2,Data scientist,12/12,12/15,Chef,7/11,7/16,Data scientist,2/15,2/17,4.04,0
208,Bentley University,2.2,Phd,Boston,F,1,1,N/A,4,Bus Driver,9/22,11/22,Bus Driver,2/16,2/20,N/A,N/A,N/A,8.22,0
209,Bentley University,3.9,Masters,Providence,F,N/A,1,0,4,ML Engineer,8/23,10/23,Senior SWE,1/19,1/22,Chef,11/15,11/17,2.5,0
210,Providence College,1.8,Phd,Detroit,N/A,0,1,1,4,Bus Driver,4/19,N/A,Data scientist,3/22,5/22,Junior SWE,2/20,6/20,8.07,0
211,SUNY Binghamton University,2.9,Masters,Los Angeles,M,N/A,1,N/A,4,ML Engineer,4/12,4/22,Data scientist,12/23,1/24,Data scientist,10/11,10/21,8.73,0
212,Columbia University,3.0,Phd,New York City,F,0,0,0,4,Data scientist,7/16,7/20,Bus Driver,10/17,12/17,Lawyer,9/12,9/18,1.58,1
213,Rhode Island School of Design,1.6,Phd,Miami,F,0,1,N/A,4,Bus Driver,2/22,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.55,0
214,Brown University,2.0,Masters,Chicago,N/A,1,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.77,0
215,Providence College,2.2,Phd,Washington D.C.,N/A,1,0,N/A,2,Chef,5/22,12/22,Bus Driver,11/23,12/23,Junior SWE,4/18,4/22,1.0,0
216,Columbia University,1.2,Bachelors,Detroit,M,1,0,1,3,Chef,9/19,9/20,Junior SWE,6/23,7/23,Chef,6/22,12/22,3.74,0
217,Providence College,2.2,Bachelors,Miami,N/A,N/A,1,N/A,2,Junior SWE,5/21,5/22,Chef,8/16,8/21,Data scientist,2/18,2/20,8.18,0
218,Columbia University,3.8,Phd,Miami,N/A,N/A,0,N/A,3,Data scientist,12/13,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.29,0
219,Providence College,3.3,Bachelors,Boston,M,1,0,0,4,Data scientist,3/19,3/20,Bus Driver,5/11,5/13,Chef,1/13,12/13,6.46,0
220,SUNY New Paltz,2.7,Masters,Washington D.C.,N/A,1,1,1,4,Chef,7/13,7/19,Bus Driver,5/14,7/14,Lawyer,8/14,8/15,8.84,0
221,Bentley University,3.7,Bachelors,New York City,N/A,1,1,1,2,Junior SWE,1/20,1/22,Bus Driver,5/11,5/19,Lawyer,7/17,7/19,0.73,0
222,SUNY Binghamton University,4.0,Masters,Miami,N/A,N/A,1,1,1,Chef,4/12,4/14,ML Engineer,9/21,11/21,Lawyer,6/13,6/22,5.22,0
223,Columbia University,3.5,Phd,Washington D.C.,N/A,1,1,N/A,4,Data scientist,3/11,3/17,Junior SWE,1/21,5/21,ML Engineer,12/14,12/17,2.9,0
224,Colgate University,2.2,Bachelors,Washington D.C.,M,N/A,0,1,4,Junior SWE,7/20,7/22,Chef,6/12,6/21,ML Engineer,7/17,7/20,6.29,0
225,Providence College,3.2,Bachelors,New York City,N/A,N/A,1,N/A,3,Junior SWE,9/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A,1.9,0
226,Bentley University,3.0,Masters,Miami,F,1,0,N/A,3,Junior SWE,12/19,12/21,Lawyer,10/18,10/19,Chef,11/18,11/22,2.73,0
227,Columbia University,2.0,Phd,Los Angeles,M,0,1,1,2,ML Engineer,10/22,12/22,Chef,4/20,4/22,ML Engineer,3/20,7/20,2.0,0
228,Columbia University,2.4,Phd,Detroit,F,N/A,1,0,2,Lawyer,6/16,6/21,Chef,11/22,12/22,Bus Driver,5/23,9/23,2.94,1
229,SUNY New Paltz,3.1,Masters,Washington D.C.,N/A,N/A,1,0,0,Senior SWE,2/22,10/22,Chef,8/17,8/19,N/A,N/A,N/A,3.71,0
230,Bentley University,3.7,Bachelors,Los Angeles,N/A,0,1,1,1,Data scientist,6/21,6/22,Chef,2/15,2/21,Senior SWE,9/10,9/14,3.04,0
231,Bentley University,3.9,Masters,Miami,N/A,0,1,N/A,1,ML Engineer,7/10,7/19,Lawyer,4/21,4/22,Bus Driver,12/20,12/22,4.94,0
232,Rhode Island School of Design,3.9,Bachelors,Boston,N/A,N/A,0,1,3,Chef,1/23,4/23,Chef,1/17,1/19,N/A,N/A,N/A,6.16,0
233,Providence College,3.0,Masters,Miami,F,1,0,N/A,4,Junior SWE,12/14,12/21,Data scientist,2/22,9/22,Bus Driver,5/14,5/22,4.59,0
234,SUNY New Paltz,2.5,Phd,Providence,N/A,N/A,0,1,1,Data scientist,8/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,7.41,0
235,Brown University,3.0,Bachelors,Detroit,N/A,1,1,N/A,2,Junior SWE,1/10,1/18,Senior SWE,5/16,5/21,Lawyer,12/19,12/21,4.76,0
236,Brown University,2.3,Phd,Washington D.C.,N/A,N/A,0,N/A,1,Lawyer,2/17,2/18,Chef,12/22,1/23,ML Engineer,11/13,11/15,3.43,0
237,Rhode Island School of Design,3.1,Phd,Washington D.C.,M,N/A,0,1,2,Senior SWE,5/19,9/19,N/A,N/A,N/A,N/A,N/A,N/A,0.01,0
238,Colgate University,3.4,Masters,Providence,F,N/A,0,0,4,Junior SWE,11/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,6.14,1
239,Brown University,3.7,Phd,Chicago,F,N/A,1,1,2,Lawyer,6/18,6/20,Senior SWE,2/17,2/21,Bus Driver,11/16,11/20,0.44,1
240,SUNY New Paltz,2.3,Phd,Miami,N/A,0,0,1,2,Senior SWE,3/21,4/21,Chef,2/21,2/22,ML Engineer,7/18,11/18,2.31,0
241,SUNY New Paltz,2.4,Bachelors,New York City,M,0,1,1,4,Senior SWE,4/13,11/13,Senior SWE,1/11,1/15,Chef,6/19,7/19,7.39,1
242,Brown University,2.4,Phd,Detroit,N/A,N/A,1,0,2,Junior SWE,2/14,2/22,ML Engineer,9/22,11/22,Lawyer,5/14,5/21,4.13,0
243,SUNY Binghamton University,2.2,Phd,Los Angeles,M,1,0,1,4,Chef,10/10,10/20,Bus Driver,10/20,10/21,Chef,3/22,8/22,2.27,1
244,Providence College,1.9,Phd,Boston,M,N/A,0,0,3,ML Engineer,6/13,6/19,Bus Driver,6/17,6/19,Lawyer,4/18,4/20,7.75,1
245,Bentley University,1.5,Phd,Chicago,N/A,N/A,1,1,4,Chef,11/20,11/21,Junior SWE,10/13,10/16,N/A,N/A,N/A,6.24,0
246,Colgate University,3.2,Masters,Washington D.C.,M,N/A,0,0,4,Senior SWE,5/15,5/21,N/A,N/A,N/A,N/A,N/A,N/A,0.23,1
247,Columbia University,1.2,Bachelors,New York City,M,1,1,1,3,Lawyer,2/16,2/20,Senior SWE,1/13,1/20,N/A,N/A,N/A,0.97,0
248,Bentley University,2.7,Bachelors,Los Angeles,F,N/A,0,N/A,4,ML Engineer,3/11,3/21,Senior SWE,10/18,10/19,Bus Driver,6/15,6/17,3.34,0
249,Rhode Island School of Design,3.8,Masters,Detroit,N/A,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.79,0
250,Bentley University,1.4,Bachelors,New York City,M,N/A,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.27,0
251,Bentley University,1.5,Bachelors,Miami,N/A,N/A,0,0,1,Lawyer,8/17,8/18,Senior SWE,2/18,6/18,Lawyer,1/16,1/19,6.67,0
252,Bentley University,2.1,Masters,Providence,M,N/A,0,1,3,Bus Driver,11/14,11/19,N/A,N/A,N/A,N/A,N/A,N/A,1.18,0
253,SUNY Binghamton University,2.4,Masters,Washington D.C.,M,N/A,0,N/A,2,Junior SWE,9/17,9/18,ML Engineer,10/22,11/22,Senior SWE,1/14,1/15,0.83,0
254,Rhode Island School of Design,3.3,Phd,Detroit,F,N/A,0,0,2,Chef,5/10,5/22,ML Engineer,3/11,3/12,N/A,N/A,N/A,3.79,1
255,Colgate University,2.2,Phd,Miami,N/A,N/A,1,0,4,Lawyer,6/21,6/22,Bus Driver,12/20,12/22,ML Engineer,1/21,10/21,4.47,0
256,SUNY New Paltz,2.5,Masters,New York City,F,0,1,0,1,Data scientist,10/13,10/21,ML Engineer,1/12,1/17,Senior SWE,12/13,12/14,8.8,0
257,Brown University,3.9,Bachelors,Detroit,M,0,1,0,3,Junior SWE,3/20,6/20,Senior SWE,5/18,5/20,Senior SWE,9/12,9/13,3.75,0
258,Rhode Island School of Design,3.5,Bachelors,Providence,N/A,1,0,N/A,3,Senior SWE,3/13,3/16,Bus Driver,4/21,4/22,Junior SWE,8/10,8/14,3.75,0
259,SUNY Binghamton University,1.8,Phd,Detroit,M,N/A,0,0,3,Bus Driver,4/10,4/14,Bus Driver,8/22,9/22,Junior SWE,2/22,11/22,1.44,0
260,Columbia University,1.7,Bachelors,Providence,M,N/A,0,N/A,4,Chef,4/18,9/18,Bus Driver,9/11,9/19,Senior SWE,10/10,10/19,8.88,1
261,Rhode Island School of Design,2.9,Phd,Detroit,M,0,1,0,0,Data scientist,7/18,7/22,ML Engineer,8/12,8/22,Senior SWE,1/14,9/14,3.5,1
262,Brown University,1.9,Phd,Providence,F,0,0,0,4,Lawyer,9/16,9/21,Data scientist,3/23,5/23,N/A,N/A,N/A,0.54,1
263,Colgate University,1.7,Bachelors,Boston,F,1,1,1,1,Chef,7/18,7/19,Data scientist,10/11,10/20,N/A,N/A,N/A,8.98,0
264,Rhode Island School of Design,2.6,Bachelors,New York City,M,1,0,N/A,1,Bus Driver,10/15,10/18,Data scientist,2/14,2/17,Senior SWE,8/16,8/20,7.71,0
265,Brown University,3.3,Phd,Chicago,F,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0
266,Providence College,2.3,Bachelors,Los Angeles,N/A,N/A,1,1,3,Bus Driver,11/23,12/23,Junior SWE,4/14,4/15,Senior SWE,4/21,4/22,5.51,0
267,Providence College,3.7,Phd,Miami,F,0,1,0,1,Data scientist,5/20,5/21,Lawyer,7/11,7/19,Junior SWE,10/23,12/23,0.55,0
268,Columbia University,2.4,Bachelors,Chicago,F,N/A,0,1,3,ML Engineer,3/19,3/21,N/A,N/A,N/A,N/A,N/A,N/A,3.21,0
269,SUNY Binghamton University,2.6,Phd,Providence,N/A,N/A,0,1,4,Senior SWE,4/23,6/23,Senior SWE,12/17,12/19,Data scientist,5/15,5/16,1.13,0
270,Providence College,2.4,Bachelors,Chicago,M,0,1,N/A,3,Lawyer,2/10,2/15,ML Engineer,12/19,12/22,Senior SWE,2/17,2/19,3.92,0
271,Brown University,2.5,Bachelors,Chicago,F,1,0,N/A,2,Chef,12/14,12/17,ML Engineer,5/17,5/19,ML Engineer,4/20,9/20,0.44,1
272,SUNY Binghamton University,2.8,Masters,Chicago,F,N/A,1,1,4,Chef,9/12,9/19,N/A,N/A,N/A,N/A,N/A,N/A,9.9,0
273,SUNY Binghamton University,3.7,Masters,Miami,F,0,0,0,4,Chef,12/14,12/18,Lawyer,12/22,1/23,Junior SWE,11/21,11/22,5.84,0
274,Bentley University,3.6,Bachelors,Chicago,M,0,0,N/A,4,Data scientist,1/20,1/22,Bus Driver,5/14,5/19,Senior SWE,9/19,10/19,6.88,0
275,Providence College,2.6,Bachelors,Chicago,M,0,0,N/A,4,Data scientist,1/21,1/22,Junior SWE,11/19,11/22,ML Engineer,7/17,7/21,3.05,1
276,SUNY New Paltz,3.4,Phd,Providence,N/A,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.86,0
277,SUNY Binghamton University,1.5,Bachelors,Detroit,M,1,0,0,0,Senior SWE,9/19,9/20,Chef,4/16,4/18,ML Engineer,11/11,12/11,4.77,0
278,SUNY New Paltz,2.8,Masters,Washington D.C.,N/A,N/A,1,N/A,0,Bus Driver,1/13,1/18,Senior SWE,9/22,10/22,Junior SWE,8/11,8/21,3.18,0
279,Bentley University,3.4,Phd,Miami,F,1,1,0,2,ML Engineer,3/18,3/22,ML Engineer,3/15,3/20,Senior SWE,6/13,6/17,1.51,0
280,Providence College,2.8,Phd,Miami,N/A,0,0,0,3,Bus Driver,2/16,2/19,Senior SWE,6/16,6/19,Lawyer,10/12,12/12,9.26,0
281,Rhode Island School of Design,3.8,Masters,Washington D.C.,F,0,1,1,1,Junior SWE,9/15,9/17,Bus Driver,6/12,6/21,Data scientist,4/13,4/14,2.48,1
282,SUNY Binghamton University,2.1,Bachelors,Miami,F,0,0,1,3,Chef,12/20,N/A,ML Engineer,7/15,7/16,Junior SWE,3/12,3/16,7.37,0
283,Rhode Island School of Design,2.8,Masters,New York City,M,1,0,N/A,2,Data scientist,4/21,4/22,ML Engineer,11/14,11/21,ML Engineer,1/14,1/17,1.27,0
284,Rhode Island School of Design,3.2,Phd,Chicago,N/A,1,1,0,0,Senior SWE,8/16,8/22,Data scientist,3/18,3/20,Lawyer,4/17,4/20,6.5,0
285,Bentley University,1.9,Masters,Chicago,M,0,1,1,0,ML Engineer,4/12,10/12,Chef,7/16,7/17,N/A,N/A,N/A,5.62,0
286,Rhode Island School of Design,2.6,Masters,Boston,F,N/A,0,0,2,ML Engineer,6/14,6/15,Bus Driver,12/21,1/22,Bus Driver,8/18,8/20,6.81,0
287,Bentley University,3.8,Phd,Washington D.C.,N/A,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.16,0
288,Colgate University,1.3,Masters,Boston,N/A,1,0,N/A,4,Junior SWE,5/19,5/20,Bus Driver,5/20,5/21,Senior SWE,8/15,12/15,2.84,0
289,SUNY New Paltz,3.3,Masters,New York City,N/A,0,0,0,0,Bus Driver,5/11,5/13,N/A,N/A,N/A,N/A,N/A,N/A,5.18,0
290,Columbia University,2.6,Phd,Los Angeles,F,0,0,1,2,Chef,4/17,4/22,Senior SWE,6/14,6/21,N/A,N/A,N/A,0.65,0
291,SUNY Binghamton University,1.4,Bachelors,Detroit,M,0,0,0,0,Bus Driver,7/21,8/21,Chef,8/20,8/22,N/A,N/A,N/A,9.26,0
292,SUNY Binghamton University,3.6,Phd,Detroit,N/A,N/A,1,1,0,Bus Driver,12/10,12/20,Data scientist,2/21,2/22,N/A,N/A,N/A,7.34,0
293,Providence College,2.3,Bachelors,Miami,F,0,1,0,1,Data scientist,10/22,11/22,Bus Driver,4/16,11/16,Senior SWE,7/20,9/20,7.32,0
294,Brown University,1.9,Masters,Detroit,F,0,0,1,0,Chef,9/21,9/22,Senior SWE,5/17,5/18,N/A,N/A,N/A,1.55,0
295,Providence College,2.1,Bachelors,Los Angeles,F,1,1,0,4,Bus Driver,7/19,7/22,ML Engineer,2/11,2/18,N/A,N/A,N/A,6.15,0
296,SUNY Binghamton University,1.2,Phd,New York City,M,0,1,1,3,Junior SWE,2/22,4/22,ML Engineer,4/23,6/23,Bus Driver,9/16,9/22,1.46,0
297,Rhode Island School of Design,4.0,Bachelors,Los Angeles,F,1,0,0,2,ML Engineer,1/22,3/22,N/A,N/A,N/A,N/A,N/A,N/A,3.87,1
298,SUNY New Paltz,3.9,Bachelors,Boston,N/A,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.29,0
299,Bentley University,2.5,Phd,Boston,F,1,1,0,0,Senior SWE,9/15,9/20,Chef,2/22,6/22,Data scientist,3/18,3/22,9.27,0
300,SUNY New Paltz,2.0,Bachelors,Detroit,F,N/A,0,N/A,2,Senior SWE,8/21,8/22,Data scientist,11/12,11/22,Bus Driver,9/14,9/21,1.94,0
301,SUNY Binghamton University,2.7,Bachelors,Chicago,N/A,N/A,1,1,1,Junior SWE,2/10,2/22,Chef,7/19,7/21,Bus Driver,6/19,6/21,2.33,0
302,Columbia University,2.6,Phd,Chicago,F,0,0,0,1,ML Engineer,6/15,6/17,Data scientist,9/22,10/22,Lawyer,11/10,11/12,4.32,0
303,Rhode Island School of Design,2.8,Phd,Detroit,N/A,0,1,1,4,Senior SWE,12/16,12/19,Lawyer,1/16,1/20,ML Engineer,2/16,2/17,3.18,0
304,Brown University,3.5,Phd,Los Angeles,F,1,0,1,0,Senior SWE,4/18,4/21,Data scientist,9/10,9/22,N/A,N/A,N/A,6.57,0
305,Brown University,2.4,Masters,Boston,F,1,0,0,2,Lawyer,1/21,11/21,Junior SWE,10/21,10/22,Senior SWE,1/19,1/20,2.78,0
306,Rhode Island School of Design,2.3,Bachelors,Los Angeles,M,0,0,N/A,3,Bus Driver,12/14,1/15,Bus Driver,3/14,3/22,N/A,N/A,N/A,9.08,1
307,Providence College,3.8,Phd,New York City,N/A,0,0,0,1,ML Engineer,7/13,7/16,ML Engineer,1/19,3/19,Junior SWE,12/18,12/19,3.27,0
308,Bentley University,2.4,Masters,Los Angeles,F,N/A,1,N/A,3,Lawyer,4/21,4/22,Chef,2/16,2/18,Senior SWE,3/19,3/21,0.63,0
309,Bentley University,3.8,Bachelors,Detroit,M,1,1,0,2,Data scientist,11/20,11/21,Chef,6/10,6/18,N/A,N/A,N/A,9.05,0
310,Bentley University,3.1,Bachelors,Providence,N/A,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.65,0
311,Rhode Island School of Design,3.8,Phd,Miami,N/A,1,0,N/A,1,Lawyer,6/17,6/20,Chef,10/20,10/22,Bus Driver,5/23,7/23,9.01,0
312,SUNY Binghamton University,2.7,Phd,Miami,N/A,N/A,0,1,4,Senior SWE,6/15,9/15,N/A,N/A,N/A,N/A,N/A,N/A,8.1,0
313,Brown University,2.3,Phd,Chicago,F,1,0,0,2,Lawyer,8/23,9/23,Data scientist,10/22,12/22,Bus Driver,9/21,9/22,2.92,0
314,SUNY New Paltz,1.9,Bachelors,New York City,F,N/A,0,N/A,0,Lawyer,10/14,10/17,Chef,4/15,4/20,Data scientist,4/17,4/22,2.57,0
315,Brown University,2.3,Phd,Boston,M,1,0,N/A,1,Lawyer,7/13,7/22,Chef,4/22,9/22,Senior SWE,3/10,3/19,5.74,0
316,Colgate University,2.4,Bachelors,Washington D.C.,N/A,0,0,1,2,Senior SWE,4/10,4/15,Bus Driver,12/22,1/23,Chef,1/14,5/14,7.75,0
317,Colgate University,2.6,Masters,Chicago,F,0,1,0,1,Bus Driver,12/12,N/A,Data scientist,5/22,10/22,Data scientist,3/22,6/22,0.63,0
318,Providence College,3.4,Masters,New York City,M,0,1,0,3,Bus Driver,2/11,2/14,ML Engineer,4/16,4/18,Bus Driver,12/12,12/18,2.29,0
319,Bentley University,1.7,Masters,Detroit,N/A,0,0,1,3,Senior SWE,9/13,9/20,Junior SWE,4/12,4/15,ML Engineer,1/14,1/22,5.8,0
320,Colgate University,2.9,Phd,New York City,N/A,0,0,N/A,4,Senior SWE,2/12,2/22,N/A,N/A,N/A,N/A,N/A,N/A,0.62,0
321,SUNY Binghamton University,3.4,Phd,Detroit,M,0,0,N/A,0,Junior SWE,5/15,5/22,Senior SWE,10/11,10/18,ML Engineer,8/21,9/21,4.52,1
322,SUNY New Paltz,2.3,Bachelors,Providence,F,0,1,0,3,Data scientist,3/11,3/13,Bus Driver,6/18,6/21,Junior SWE,7/17,7/19,6.39,1
323,Columbia University,3.0,Masters,Providence,M,1,1,N/A,0,Chef,2/21,3/21,Junior SWE,9/15,9/19,Lawyer,4/16,4/20,0.61,0
324,Providence College,1.6,Masters,Washington D.C.,N/A,N/A,0,1,2,Lawyer,8/23,10/23,Junior SWE,9/16,12/16,Lawyer,6/21,8/21,3.48,0
325,SUNY New Paltz,2.3,Masters,Chicago,N/A,N/A,1,1,0,Chef,9/16,9/18,Lawyer,4/18,4/20,Senior SWE,4/19,4/22,7.01,0
326,Columbia University,3.8,Masters,Chicago,F,1,1,1,2,Senior SWE,9/20,9/22,Lawyer,2/13,2/20,Bus Driver,12/11,12/20,2.11,0
327,SUNY Binghamton University,1.4,Masters,New York City,M,1,0,0,3,Senior SWE,8/16,12/16,Bus Driver,3/22,12/22,Bus Driver,10/23,12/23,8.58,0
328,Rhode Island School of Design,1.3,Phd,Boston,M,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.98,0
329,Columbia University,3.4,Bachelors,Boston,F,0,1,0,4,Senior SWE,8/17,8/21,Senior SWE,12/15,12/17,ML Engineer,5/13,5/15,7.62,0
330,Bentley University,3.7,Masters,Boston,M,0,0,0,2,Lawyer,3/18,3/21,Bus Driver,10/10,10/13,ML Engineer,11/13,12/13,8.85,0
331,Providence College,3.5,Masters,Washington D.C.,N/A,N/A,1,N/A,2,Data scientist,3/16,3/19,Chef,6/10,6/13,Lawyer,3/13,3/14,7.48,0
332,Bentley University,2.6,Bachelors,Boston,F,1,1,N/A,3,Chef,11/15,11/21,Chef,1/10,1/11,Bus Driver,2/10,2/16,4.27,0
333,Columbia University,2.7,Bachelors,Detroit,M,0,1,0,1,Chef,7/17,7/21,Bus Driver,3/12,3/15,Data scientist,12/14,12/22,5.7,0
334,Colgate University,2.5,Bachelors,Detroit,F,1,0,0,1,ML Engineer,5/11,9/11,N/A,N/A,N/A,N/A,N/A,N/A,6.72,1
