Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
171,SUNY New Paltz,2.3000000000000007,Masters,Washington D.C.,M,N/A,0,1,4,Chef,1/17,1/22,Junior SWE,4/16,4/21,Data scientist,6/21,11/21
172,Columbia University,1.2,Bachelors,Boston,N/A,1,1,1,4,Chef,9/20,9/21,Chef,10/18,10/21,Lawyer,9/17,9/21
173,Bentley University,1.9000000000000006,Masters,Detroit,F,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
174,Columbia University,3.1000000000000014,Masters,Washington D.C.,N/A,1,1,0,4,Chef,1/22,10/22,Junior SWE,1/15,1/22,ML Engineer,3/11,3/16
175,Brown University,1.4000000000000001,Phd,Detroit,M,0,1,N/A,2,Data scientist,3/10,3/12,Bus Driver,1/23,3/23,ML Engineer,4/19,4/22
176,Columbia University,2.1000000000000005,Bachelors,Detroit,F,0,0,N/A,1,Data scientist,3/15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
177,Providence College,3.8000000000000025,Bachelors,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
178,SUNY New Paltz,2.9000000000000012,Phd,Miami,M,0,1,0,0,Chef,3/20,8/20,Chef,5/20,5/21,Chef,5/13,5/21
179,Brown University,3.700000000000002,Phd,Chicago,N/A,0,0,1,4,Data scientist,4/15,4/17,ML Engineer,8/10,8/14,Chef,11/18,12/18
180,Colgate University,3.5000000000000018,Phd,Los Angeles,F,0,1,1,2,Data scientist,9/20,9/22,ML Engineer,11/16,11/20,N/A,N/A,N/A
181,Columbia University,3.400000000000002,Phd,Miami,M,N/A,0,0,4,ML Engineer,8/18,8/22,Bus Driver,10/10,10/11,N/A,N/A,N/A
182,Brown University,2.3000000000000007,Masters,Boston,F,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
183,SUNY Binghamton University,3.0000000000000018,Phd,Chicago,M,0,1,0,4,Data scientist,7/23,8/23,N/A,N/A,N/A,N/A,N/A,N/A
184,Providence College,1.2,Masters,Chicago,F,1,0,N/A,4,Lawyer,6/12,6/20,ML Engineer,10/15,10/17,Bus Driver,1/23,4/23
185,Columbia University,1.4000000000000001,Bachelors,Los Angeles,F,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
186,Bentley University,1.9000000000000006,Phd,Providence,N/A,1,0,1,0,ML Engineer,3/19,3/22,Lawyer,9/14,9/16,Lawyer,7/23,10/23
187,SUNY Binghamton University,1.9000000000000006,Bachelors,New York City,M,0,0,0,2,Data scientist,9/22,10/22,Senior SWE,3/17,3/18,Bus Driver,7/19,11/19
188,Colgate University,3.1000000000000014,Masters,New York City,F,0,1,1,0,Senior SWE,11/10,11/16,Junior SWE,12/19,1/20,N/A,N/A,N/A
189,Providence College,2.8000000000000016,Phd,New York City,N/A,N/A,1,1,2,Chef,7/16,7/22,N/A,N/A,N/A,N/A,N/A,N/A
190,Colgate University,1.4000000000000001,Masters,Washington D.C.,F,N/A,1,0,3,Bus Driver,6/10,6/14,Lawyer,1/13,6/13,Chef,3/16,3/21
191,Bentley University,1.5000000000000002,Masters,Chicago,F,0,1,1,2,ML Engineer,12/17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
192,Columbia University,4.000000000000003,Bachelors,Los Angeles,N/A,0,1,0,3,Lawyer,4/23,10/23,Lawyer,10/14,11/14,ML Engineer,8/22,9/22
193,SUNY Binghamton University,2.3000000000000007,Bachelors,Washington D.C.,M,1,1,N/A,2,Chef,2/11,2/14,Chef,11/10,11/18,Senior SWE,6/21,11/21
194,Rhode Island School of Design,3.900000000000002,Phd,Boston,N/A,0,0,1,0,Junior SWE,1/19,1/20,Junior SWE,11/11,11/22,Bus Driver,9/21,11/21
195,Columbia University,3.6000000000000023,Phd,Detroit,F,0,1,1,1,Lawyer,10/18,10/22,ML Engineer,5/14,5/16,Data scientist,11/19,11/20
196,Bentley University,2.000000000000001,Masters,Providence,M,1,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
197,Brown University,3.1000000000000014,Phd,Miami,M,N/A,1,1,2,Data scientist,4/21,4/22,Lawyer,1/12,1/22,Lawyer,6/11,6/17
198,Columbia University,2.200000000000001,Bachelors,Providence,M,N/A,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
199,Brown University,3.6000000000000023,Bachelors,Boston,N/A,1,1,0,1,Chef,6/20,9/20,ML Engineer,12/20,12/21,Lawyer,2/17,2/20
200,Brown University,1.3,Masters,Detroit,M,1,1,N/A,0,Senior SWE,2/19,2/21,Data scientist,2/10,2/19,Bus Driver,4/19,4/20
201,Colgate University,2.500000000000001,Phd,Washington D.C.,F,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
202,Rhode Island School of Design,1.8000000000000005,Masters,Detroit,F,1,1,0,4,Senior SWE,11/23,N/A,Data scientist,6/17,6/21,Junior SWE,9/22,10/22
203,Columbia University,2.200000000000001,Bachelors,Chicago,M,N/A,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
204,Brown University,3.200000000000002,Masters,Chicago,M,0,1,N/A,2,Junior SWE,7/15,7/21,Senior SWE,5/10,5/20,Lawyer,7/23,8/23
205,Brown University,2.700000000000001,Phd,Boston,M,0,1,0,2,ML Engineer,4/16,4/17,Junior SWE,7/15,7/21,Chef,8/18,8/19
206,Bentley University,1.6000000000000003,Phd,Miami,N/A,N/A,0,N/A,4,Chef,8/18,8/22,ML Engineer,10/18,12/18,Bus Driver,11/13,11/21
207,Bentley University,4.000000000000003,Bachelors,New York City,M,0,0,1,3,Chef,6/23,8/23,Chef,2/16,2/21,Junior SWE,9/20,9/21
208,Columbia University,2.000000000000001,Bachelors,Chicago,N/A,N/A,0,N/A,0,ML Engineer,7/15,7/22,Chef,7/16,7/21,Senior SWE,10/18,10/19
209,SUNY Binghamton University,4.000000000000003,Phd,New York City,M,1,1,0,4,Bus Driver,4/20,4/22,Junior SWE,1/22,3/22,Lawyer,11/22,12/22
210,Rhode Island School of Design,3.3000000000000016,Masters,Boston,N/A,N/A,1,N/A,4,Junior SWE,8/23,9/23,Junior SWE,8/12,8/21,Data scientist,1/12,1/14
211,Brown University,2.6000000000000014,Bachelors,Detroit,M,1,1,1,4,Lawyer,5/19,5/21,Senior SWE,6/14,6/20,Bus Driver,3/14,3/16
212,SUNY New Paltz,3.400000000000002,Phd,New York City,M,N/A,0,N/A,4,Chef,5/11,5/13,Junior SWE,7/17,7/21,Data scientist,3/12,3/15
213,Rhode Island School of Design,2.9000000000000012,Phd,Los Angeles,M,0,1,N/A,0,Lawyer,9/19,9/21,N/A,N/A,N/A,N/A,N/A,N/A
214,Colgate University,1.6000000000000003,Bachelors,Providence,N/A,0,0,N/A,1,Chef,12/18,N/A,Bus Driver,6/16,6/20,Senior SWE,9/19,12/19
215,Colgate University,2.9000000000000012,Masters,New York City,N/A,1,0,1,1,Junior SWE,8/14,8/15,Data scientist,12/19,12/22,ML Engineer,7/17,7/18
216,Colgate University,2.000000000000001,Phd,Chicago,M,0,1,0,2,Junior SWE,7/22,11/22,Bus Driver,11/21,11/22,Senior SWE,11/13,11/16
217,Providence College,2.6000000000000014,Phd,Boston,N/A,0,0,1,0,Lawyer,2/21,N/A,Lawyer,9/20,9/22,N/A,N/A,N/A
218,SUNY Binghamton University,1.7000000000000004,Bachelors,Providence,F,0,0,1,1,Chef,12/23,1/24,ML Engineer,5/21,5/22,N/A,N/A,N/A
219,Brown University,3.0000000000000018,Phd,Washington D.C.,M,0,1,N/A,0,Senior SWE,4/15,4/17,ML Engineer,7/19,7/22,N/A,N/A,N/A
220,Providence College,3.400000000000002,Phd,Boston,F,0,1,1,1,Bus Driver,2/19,6/19,Senior SWE,5/13,5/22,Junior SWE,8/19,8/20
221,Colgate University,3.200000000000002,Bachelors,Miami,N/A,N/A,0,1,0,ML Engineer,9/10,9/11,Chef,6/20,6/22,ML Engineer,5/20,6/20
222,SUNY New Paltz,1.2,Phd,New York City,N/A,1,0,1,2,ML Engineer,12/17,12/20,Chef,12/17,1/18,N/A,N/A,N/A
223,Columbia University,2.1000000000000005,Phd,Washington D.C.,M,1,0,1,4,Senior SWE,6/12,6/20,ML Engineer,1/13,1/19,Lawyer,5/15,5/19
224,SUNY Binghamton University,3.900000000000002,Bachelors,Providence,M,1,1,1,1,Bus Driver,1/14,6/14,Junior SWE,7/10,7/19,Data scientist,10/21,10/22
225,Colgate University,1.8000000000000005,Bachelors,Detroit,F,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
226,SUNY New Paltz,1.6000000000000003,Phd,Detroit,N/A,1,0,N/A,4,Data scientist,10/19,12/19,ML Engineer,6/20,6/22,Lawyer,12/20,1/21
227,Rhode Island School of Design,1.8000000000000005,Bachelors,Boston,N/A,0,0,1,1,Data scientist,9/10,9/14,Lawyer,2/13,2/15,Senior SWE,6/19,10/19
228,Brown University,1.3,Masters,Miami,F,1,1,0,0,Data scientist,6/11,6/20,ML Engineer,12/18,12/22,Bus Driver,6/16,7/16
229,Brown University,3.200000000000002,Bachelors,New York City,M,N/A,0,0,2,Junior SWE,4/18,N/A,Junior SWE,9/22,12/22,Bus Driver,10/11,10/16
230,Rhode Island School of Design,3.5000000000000018,Bachelors,Chicago,M,0,0,1,2,Bus Driver,2/16,2/21,Lawyer,12/17,12/22,Senior SWE,9/17,9/21
231,Columbia University,3.3000000000000016,Bachelors,Washington D.C.,F,1,0,0,1,Bus Driver,6/14,6/18,Data scientist,3/12,3/22,ML Engineer,2/17,2/21
232,SUNY New Paltz,3.3000000000000016,Phd,Chicago,F,1,1,1,3,Senior SWE,2/14,2/19,Data scientist,3/11,3/17,N/A,N/A,N/A
233,Rhode Island School of Design,3.3000000000000016,Phd,Boston,N/A,1,1,N/A,1,Junior SWE,10/17,N/A,ML Engineer,7/17,7/22,N/A,N/A,N/A
234,SUNY New Paltz,3.5000000000000018,Bachelors,New York City,F,1,1,N/A,0,Chef,2/21,2/22,Data scientist,1/16,1/22,Lawyer,2/14,2/19
235,SUNY Binghamton University,2.3000000000000007,Phd,Detroit,F,0,1,N/A,4,Bus Driver,11/14,11/17,N/A,N/A,N/A,N/A,N/A,N/A
236,Brown University,1.8000000000000005,Bachelors,Los Angeles,M,1,0,N/A,1,Lawyer,7/22,N/A,Chef,7/12,7/18,ML Engineer,1/12,12/12
237,Bentley University,1.2,Phd,Chicago,F,N/A,1,N/A,4,Lawyer,6/19,6/21,Chef,1/18,1/19,Junior SWE,12/21,12/22
238,Brown University,1.8000000000000005,Masters,Chicago,F,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
239,Colgate University,2.200000000000001,Masters,Boston,N/A,N/A,0,N/A,1,Senior SWE,11/23,12/23,Bus Driver,7/17,7/21,Chef,8/12,8/15
240,Bentley University,1.6000000000000003,Phd,Boston,F,1,0,1,3,Junior SWE,5/12,5/22,Bus Driver,1/21,1/22,Data scientist,3/10,3/11
241,Providence College,1.4000000000000001,Masters,New York City,F,N/A,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
242,Colgate University,3.1000000000000014,Bachelors,Miami,M,1,1,N/A,1,Chef,6/18,6/21,Chef,3/23,5/23,Junior SWE,9/19,9/20
243,Colgate University,1.6000000000000003,Phd,Boston,M,1,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
244,Columbia University,2.200000000000001,Phd,Detroit,M,0,0,N/A,0,Data scientist,7/22,9/22,Senior SWE,1/23,8/23,Junior SWE,4/14,4/21
245,SUNY New Paltz,3.5000000000000018,Masters,Miami,N/A,N/A,1,N/A,0,Chef,4/16,N/A,Chef,7/19,7/20,Senior SWE,6/17,6/21
246,Colgate University,3.400000000000002,Bachelors,Miami,N/A,N/A,1,1,3,Bus Driver,10/16,N/A,Junior SWE,4/20,4/21,Data scientist,1/14,1/17
247,SUNY New Paltz,2.500000000000001,Phd,Chicago,N/A,N/A,0,0,3,Lawyer,4/20,4/22,Chef,2/16,2/20,Data scientist,4/14,4/21
248,Providence College,3.900000000000002,Bachelors,New York City,N/A,1,0,1,0,Junior SWE,6/17,8/17,Bus Driver,5/23,7/23,Senior SWE,7/20,7/21
249,Columbia University,2.9000000000000012,Bachelors,Providence,M,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
250,Bentley University,3.700000000000002,Masters,Washington D.C.,F,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
251,Colgate University,1.6000000000000003,Phd,Boston,N/A,1,1,0,1,Data scientist,1/11,N/A,Lawyer,9/12,9/18,ML Engineer,11/12,11/20
252,Providence College,2.6000000000000014,Bachelors,Chicago,M,0,0,0,2,Chef,4/22,N/A,ML Engineer,6/16,6/17,Junior SWE,1/19,1/21
253,Rhode Island School of Design,3.6000000000000023,Masters,Providence,M,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
254,Bentley University,3.700000000000002,Masters,New York City,N/A,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
255,Columbia University,1.8000000000000005,Bachelors,Miami,N/A,N/A,0,N/A,1,Lawyer,1/20,5/20,N/A,N/A,N/A,N/A,N/A,N/A
256,Bentley University,1.8000000000000005,Bachelors,Miami,F,N/A,0,N/A,2,ML Engineer,11/18,11/21,Bus Driver,6/23,9/23,ML Engineer,10/20,10/22
257,Columbia University,3.200000000000002,Bachelors,Washington D.C.,N/A,N/A,1,0,1,Junior SWE,5/21,7/21,Senior SWE,11/13,11/20,ML Engineer,10/10,10/20
258,SUNY New Paltz,3.1000000000000014,Phd,New York City,N/A,1,1,1,0,ML Engineer,8/13,8/14,Data scientist,7/12,7/22,ML Engineer,12/11,12/18
259,Providence College,2.1000000000000005,Phd,Washington D.C.,N/A,0,1,0,1,Junior SWE,4/21,N/A,Chef,7/17,7/19,Data scientist,6/20,7/20
260,Columbia University,3.8000000000000025,Phd,Washington D.C.,M,N/A,0,N/A,2,ML Engineer,2/21,2/22,Bus Driver,12/13,12/20,Data scientist,11/16,11/22
261,SUNY New Paltz,2.200000000000001,Masters,Boston,N/A,N/A,1,N/A,1,Data scientist,7/12,7/18,Senior SWE,10/12,12/12,Chef,6/16,6/22
262,Rhode Island School of Design,3.1000000000000014,Bachelors,Boston,M,N/A,1,1,2,Data scientist,1/21,1/22,Bus Driver,10/21,11/21,ML Engineer,1/15,1/17
263,Rhode Island School of Design,2.500000000000001,Masters,Boston,N/A,N/A,1,0,3,Chef,7/17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
264,SUNY New Paltz,2.1000000000000005,Masters,Miami,N/A,0,0,0,2,ML Engineer,4/17,4/19,ML Engineer,8/19,8/21,ML Engineer,5/14,5/16
265,SUNY Binghamton University,3.0000000000000018,Bachelors,Los Angeles,M,0,0,N/A,1,Chef,11/19,12/19,Junior SWE,4/22,5/22,Bus Driver,12/10,12/19
266,Providence College,3.8000000000000025,Masters,Providence,N/A,1,1,0,1,ML Engineer,5/13,5/22,Junior SWE,6/11,6/20,Lawyer,2/18,2/22
267,Colgate University,3.1000000000000014,Bachelors,Chicago,N/A,0,0,1,1,ML Engineer,10/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
268,SUNY New Paltz,2.4000000000000012,Phd,Los Angeles,N/A,N/A,1,0,4,Data scientist,9/14,9/19,Lawyer,2/18,2/20,Junior SWE,4/17,10/17
269,SUNY Binghamton University,3.6000000000000023,Bachelors,Los Angeles,N/A,1,1,N/A,4,Lawyer,1/23,11/23,Senior SWE,3/15,3/22,Senior SWE,3/16,3/18
270,Bentley University,1.3,Bachelors,Boston,M,N/A,1,N/A,1,Bus Driver,1/11,1/20,Lawyer,2/20,2/21,Junior SWE,11/16,11/17
271,Rhode Island School of Design,2.200000000000001,Masters,Boston,M,N/A,1,0,4,ML Engineer,8/13,8/15,Bus Driver,5/18,5/19,Lawyer,8/18,8/19
272,Bentley University,3.900000000000002,Masters,Chicago,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
273,Providence College,2.4000000000000012,Phd,Providence,M,1,1,1,0,Junior SWE,10/12,10/21,Junior SWE,1/11,1/15,N/A,N/A,N/A
274,Providence College,3.700000000000002,Bachelors,Detroit,N/A,N/A,0,N/A,2,Data scientist,8/20,9/20,Senior SWE,5/19,5/20,Junior SWE,5/16,5/19
275,Columbia University,2.6000000000000014,Bachelors,Boston,M,1,0,0,4,Junior SWE,8/14,9/14,Senior SWE,1/21,3/21,Junior SWE,4/17,4/22
276,Bentley University,2.3000000000000007,Bachelors,Washington D.C.,F,N/A,0,0,3,Junior SWE,1/23,N/A,ML Engineer,11/15,11/17,Senior SWE,3/23,5/23
277,SUNY New Paltz,3.8000000000000025,Phd,Chicago,M,N/A,0,N/A,0,ML Engineer,2/19,11/19,Bus Driver,11/19,12/19,Junior SWE,6/22,7/22
278,Bentley University,2.700000000000001,Masters,Boston,F,1,1,1,4,ML Engineer,8/15,11/15,ML Engineer,2/14,9/14,Bus Driver,11/19,11/22
279,SUNY Binghamton University,1.2,Bachelors,Washington D.C.,F,N/A,1,0,4,Chef,10/20,12/20,Junior SWE,10/16,10/17,Bus Driver,6/16,6/17
280,Bentley University,4.000000000000003,Bachelors,New York City,F,1,0,1,1,Chef,9/22,11/22,Senior SWE,8/22,10/22,Junior SWE,10/22,11/22
281,Rhode Island School of Design,3.900000000000002,Masters,Chicago,M,0,0,0,2,Senior SWE,5/15,5/16,Lawyer,6/12,11/12,Bus Driver,6/17,6/20
282,Colgate University,2.000000000000001,Masters,Providence,N/A,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
283,Brown University,1.9000000000000006,Phd,Providence,M,1,1,0,4,Lawyer,2/21,2/22,Lawyer,10/18,10/22,ML Engineer,4/17,4/20
284,Rhode Island School of Design,3.900000000000002,Phd,Detroit,F,1,0,0,4,Bus Driver,11/15,N/A,Senior SWE,7/22,11/22,N/A,N/A,N/A
285,Brown University,3.6000000000000023,Bachelors,Miami,N/A,1,1,0,2,Chef,8/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A
286,Brown University,1.9000000000000006,Bachelors,Boston,M,0,0,0,2,Data scientist,7/17,7/20,Data scientist,7/16,7/21,Bus Driver,12/18,12/21
287,Colgate University,3.5000000000000018,Masters,New York City,N/A,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
288,SUNY Binghamton University,1.8000000000000005,Bachelors,Los Angeles,M,N/A,0,0,3,Bus Driver,12/23,1/24,Data scientist,11/11,11/19,Bus Driver,7/11,7/18
289,Colgate University,2.1000000000000005,Phd,New York City,M,1,0,1,1,ML Engineer,1/21,1/22,Bus Driver,7/17,7/19,Chef,2/18,2/22
290,Rhode Island School of Design,1.2,Bachelors,New York City,F,N/A,0,0,3,Bus Driver,4/16,N/A,Chef,11/16,11/22,Chef,3/11,8/11
291,Brown University,1.4000000000000001,Masters,Los Angeles,M,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
292,Rhode Island School of Design,3.200000000000002,Bachelors,Miami,F,N/A,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293,Providence College,2.500000000000001,Masters,Chicago,F,0,1,0,3,Bus Driver,5/12,5/16,Chef,7/23,9/23,Chef,9/20,9/21
294,Columbia University,1.9000000000000006,Masters,Washington D.C.,M,1,0,0,2,Senior SWE,9/14,9/20,Senior SWE,2/19,9/19,Data scientist,9/11,9/15
295,Columbia University,1.7000000000000004,Phd,Boston,N/A,N/A,0,N/A,4,Senior SWE,5/11,5/13,Lawyer,4/17,4/18,Senior SWE,9/13,9/14
296,Bentley University,1.8000000000000005,Bachelors,New York City,F,N/A,1,1,3,Lawyer,4/20,4/21,Senior SWE,4/22,6/22,Junior SWE,2/13,2/21
297,Providence College,1.7000000000000004,Phd,Boston,F,1,0,1,2,Data scientist,8/11,8/21,N/A,N/A,N/A,N/A,N/A,N/A
298,Brown University,2.6000000000000014,Masters,Washington D.C.,N/A,N/A,0,N/A,4,Bus Driver,4/10,4/14,Chef,5/20,5/22,N/A,N/A,N/A
299,Providence College,1.3,Masters,Detroit,M,1,0,1,0,ML Engineer,11/15,N/A,ML Engineer,3/13,3/14,Junior SWE,1/13,1/16
300,Brown University,1.2,Bachelors,Boston,M,1,1,N/A,1,ML Engineer,3/11,3/20,Data scientist,10/12,10/21,Bus Driver,6/22,9/22
301,Brown University,3.200000000000002,Bachelors,Chicago,M,1,1,N/A,4,Lawyer,6/23,N/A,Chef,1/19,3/19,Junior SWE,11/12,11/22
302,SUNY New Paltz,3.900000000000002,Bachelors,Providence,N/A,N/A,0,0,0,Chef,3/22,11/22,Data scientist,11/20,12/20,Chef,12/17,1/18
303,Colgate University,3.0000000000000018,Bachelors,Los Angeles,M,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
304,Brown University,1.7000000000000004,Phd,Chicago,M,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
305,Providence College,2.500000000000001,Masters,Chicago,N/A,N/A,1,0,0,Junior SWE,3/16,3/18,Lawyer,4/21,7/21,Bus Driver,7/20,8/20
306,SUNY Binghamton University,2.200000000000001,Phd,Washington D.C.,N/A,1,0,N/A,1,Junior SWE,8/18,8/21,Senior SWE,6/21,9/21,Bus Driver,10/22,12/22
307,SUNY Binghamton University,1.3,Phd,Miami,F,N/A,1,1,0,Chef,6/15,6/17,Bus Driver,11/15,11/16,Bus Driver,12/11,12/14
308,Brown University,2.6000000000000014,Masters,New York City,N/A,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
309,Bentley University,1.7000000000000004,Bachelors,Providence,F,0,1,N/A,1,Junior SWE,11/22,12/22,Lawyer,12/22,1/23,Junior SWE,3/12,3/20
310,Bentley University,2.1000000000000005,Phd,Boston,N/A,N/A,1,0,4,Senior SWE,1/21,1/22,N/A,N/A,N/A,N/A,N/A,N/A
311,Colgate University,3.3000000000000016,Bachelors,Providence,M,1,1,0,2,Senior SWE,4/23,10/23,Lawyer,12/12,1/13,Bus Driver,4/10,4/16
312,Colgate University,2.9000000000000012,Masters,Detroit,F,N/A,1,N/A,4,Senior SWE,4/13,10/13,Senior SWE,9/21,9/22,Bus Driver,11/11,12/11
313,Colgate University,4.000000000000003,Masters,Boston,F,0,1,1,4,Bus Driver,2/12,2/18,Senior SWE,4/14,4/21,ML Engineer,2/11,2/19
314,Columbia University,3.900000000000002,Bachelors,Miami,N/A,0,1,0,4,ML Engineer,12/16,12/21,N/A,N/A,N/A,N/A,N/A,N/A
315,Rhode Island School of Design,2.200000000000001,Phd,Washington D.C.,M,1,0,0,1,Lawyer,7/19,7/21,Junior SWE,10/22,12/22,Senior SWE,9/22,11/22
316,SUNY New Paltz,2.200000000000001,Masters,Providence,F,0,1,1,0,ML Engineer,7/14,7/18,Bus Driver,9/21,9/22,Junior SWE,1/22,12/22
317,Brown University,2.200000000000001,Bachelors,Los Angeles,N/A,N/A,1,0,0,Data scientist,8/20,8/21,Bus Driver,6/20,6/22,Junior SWE,12/20,12/21
318,SUNY Binghamton University,1.5000000000000002,Bachelors,Los Angeles,N/A,1,1,0,1,Senior SWE,1/17,1/22,Chef,8/22,10/22,N/A,N/A,N/A
319,Columbia University,2.1000000000000005,Phd,Providence,F,0,0,N/A,2,Junior SWE,2/12,2/18,Bus Driver,9/14,9/16,N/A,N/A,N/A
320,Columbia University,3.1000000000000014,Bachelors,New York City,N/A,N/A,1,1,2,Senior SWE,2/18,2/21,Senior SWE,11/18,11/19,Bus Driver,6/19,6/20
321,Colgate University,3.200000000000002,Phd,Chicago,F,1,1,0,2,Bus Driver,12/20,12/22,ML Engineer,8/11,11/11,Lawyer,12/17,12/22
322,Columbia University,1.8000000000000005,Masters,New York City,M,0,1,N/A,0,Data scientist,8/12,8/14,Junior SWE,2/10,8/10,Lawyer,4/15,4/16
323,Colgate University,2.200000000000001,Bachelors,Chicago,M,0,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
324,Columbia University,2.4000000000000012,Masters,Washington D.C.,M,N/A,1,N/A,4,ML Engineer,8/10,8/12,Junior SWE,2/20,2/22,N/A,N/A,N/A
325,Brown University,3.0000000000000018,Bachelors,New York City,F,0,1,N/A,0,ML Engineer,2/21,4/21,ML Engineer,12/14,12/21,Senior SWE,4/14,4/19
326,Rhode Island School of Design,2.1000000000000005,Phd,Boston,F,1,0,N/A,1,Lawyer,4/23,9/23,Junior SWE,9/12,9/17,Chef,12/12,12/14
327,Columbia University,1.3,Bachelors,Detroit,F,0,1,1,1,Data scientist,10/16,10/18,Bus Driver,6/12,6/18,Data scientist,9/19,9/22
328,SUNY Binghamton University,3.6000000000000023,Masters,Detroit,M,N/A,1,N/A,0,Chef,6/10,6/11,Bus Driver,1/23,5/23,N/A,N/A,N/A
329,SUNY Binghamton University,4.000000000000003,Masters,Chicago,F,1,1,1,3,ML Engineer,8/11,8/21,ML Engineer,6/23,12/23,Senior SWE,8/22,11/22
330,Providence College,3.0000000000000018,Bachelors,Chicago,M,0,1,N/A,1,Bus Driver,7/22,8/22,Chef,11/18,12/18,N/A,N/A,N/A
331,Brown University,2.3000000000000007,Masters,Chicago,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
332,SUNY Binghamton University,1.6000000000000003,Bachelors,New York City,F,N/A,0,1,1,Senior SWE,9/19,9/20,Lawyer,2/14,2/22,Junior SWE,2/15,12/15
333,SUNY Binghamton University,1.6000000000000003,Masters,New York City,N/A,N/A,0,0,1,Junior SWE,3/12,3/21,Bus Driver,10/11,10/22,N/A,N/A,N/A
334,Colgate University,2.3000000000000007,Masters,Washington D.C.,N/A,0,1,N/A,2,Lawyer,3/20,3/22,Chef,9/20,9/22,Lawyer,6/15,6/22
335,Columbia University,2.000000000000001,Phd,Boston,F,1,0,1,4,Bus Driver,6/16,11/16,Bus Driver,11/21,11/22,Lawyer,1/21,1/22
336,Rhode Island School of Design,2.4000000000000012,Phd,New York City,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
337,SUNY Binghamton University,2.8000000000000016,Bachelors,Los Angeles,M,N/A,0,0,2,Junior SWE,9/12,9/14,Data scientist,2/18,2/19,Bus Driver,10/14,10/15
338,Columbia University,3.6000000000000023,Phd,Miami,N/A,N/A,0,N/A,3,Junior SWE,6/16,6/21,Lawyer,9/10,9/22,Senior SWE,10/18,11/18
339,Providence College,3.3000000000000016,Masters,Miami,N/A,1,1,0,2,Lawyer,12/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A
340,Brown University,2.3000000000000007,Masters,Washington D.C.,F,N/A,1,1,0,Junior SWE,11/14,11/17,Chef,11/22,12/22,Lawyer,10/14,10/18
341,SUNY Binghamton University,3.1000000000000014,Masters,Providence,M,0,0,1,4,Lawyer,9/23,12/23,ML Engineer,1/21,4/21,Bus Driver,6/10,6/14
342,Colgate University,1.5000000000000002,Bachelors,Detroit,F,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
